record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
4742,20643,23264,A,"sugar""","tyaqnn""",sugar,n,N,stem
4743,20644,23265,A,?,na,1SG,pro,N,stem
4743,20645,23266,A,?,si,IRR,part,N,stem
4743,20646,23267,A,?,suiker,sugar,n,A,stem
4744,20647,23268,B,"hu, ?","hu,",3H.SG,pro,N,stem
4744,20647,23269,B,"hu, ?","hu,",UP,nsf,N,suffix
4745,20648,23270,A,shilling,sjieling,shilling,n,A,stem
4746,20649,23271,B,and ?,[nǀa],and,part,N,stem
4746,20650,23272,B,and ?,nǀa,and,part,N,stem
4746,20651,23273,B,and ?,ka,PL,part,N,stem
4747,20652,23274,A,you ?,a,2SG,pro,N,stem
4747,20653,23275,A,you ?,ǂhaun,pour,vtr,N,stem
4748,20654,23276,A,the sugar is full,tyaqnn,sugar,n,N,stem
4748,20655,23277,A,the sugar is full,ǂʼunn,be.full,vitr,N,stem
4749,20656,23278,A,you (must) buy (again) that shit that you ?have? bought,a,2SG,pro,N,stem
4749,20657,23279,A,you (must) buy (again) that shit that you ?have? bought,ǁu,NEG,part,N,stem
4749,20658,23280,A,you (must) buy (again) that shit that you ?have? bought,ǃʼoa,buy,vtr,N,stem
4749,20659,23281,A,you (must) buy (again) that shit that you ?have? bought,ng,?,part,N,stem
4749,20660,23282,A,you (must) buy (again) that shit that you ?have? bought,tyxann,shit,n,N,stem
4749,20661,23283,A,you (must) buy (again) that shit that you ?have? bought,na,1SG.?,pro,N,stem
4749,20662,23284,A,you (must) buy (again) that shit that you ?have? bought,si,IRR,part,N,stem
4750,20663,23285,B,"yes, this is shit","ja,",yes,interj,A,stem
4750,20664,23286,B,"yes, this is shit",tyxann,shit,n,N,stem
4750,20665,23287,B,"yes, this is shit",ke,ID,part,N,stem
4750,20666,23288,B,"yes, this is shit",a,this,dei,N,stem
4751,20667,23289,A,fifty cent,vyftig,fifty,quant,A,stem
4751,20668,23290,A,fifty cent,sent,cent,n,A,stem
4752,20669,23291,A,twenty cent,twintig,twenty,quant,A,stem
4752,20670,23292,A,twenty cent,sent,cent,n,A,stem
4753,20671,23293,A,"two shillings are nou (called?, worth?) twenty cent",twee,two,quant,A,stem
4753,20672,23294,A,"two shillings are nou (called?, worth?) twenty cent",sjielings,shilling,n,A,stem
4753,20672,23295,A,"two shillings are nou (called?, worth?) twenty cent",sjielings,PL,nsf,A,suffix
4753,20673,23296,A,"two shillings are nou (called?, worth?) twenty cent",ng,?,part,N,stem
4753,20674,23297,A,"two shillings are nou (called?, worth?) twenty cent",(ǁain),rise,vtr,N,stem
4753,20675,23298,A,"two shillings are nou (called?, worth?) twenty cent",twintig,twenty,quant,A,stem
4753,20676,23299,A,"two shillings are nou (called?, worth?) twenty cent",sent,cent,n,A,stem
4754,20677,23300,B,[two],[twee],two,quant,A,stem
4755,20678,23301,B,sugar for two shillings,twee,two,quant,A,stem
4755,20679,23302,B,sugar for two shillings,sjieling,shilling,n,A,stem
4755,20680,23303,B,sugar for two shillings,se,POSS,part,A,stem
4755,20681,23304,B,sugar for two shillings,suiker,sugar,n,A,stem
4756,20682,23305,A,yes,ja,yes,interj,A,stem
4757,20683,23306,A,this is such a packet,dit,3SG.N,pro,A,stem
4757,20684,23307,A,this is such a packet,is,be,vitr,A,stem
4757,20685,23308,A,this is such a packet,so,so,part,A,stem
4757,20686,23309,A,this is such a packet,ʼn,INDEF,art,A,stem
4757,20687,23310,A,this is such a packet,pak,packet,vtr,A,stem
4758,20688,23311,B,I go and buy ...,ng,1SG,pro,N,stem
4758,20689,23312,B,I go and buy ...,ǁʼng,go.and,vitr,N,stem
4758,20690,23313,B,I go and buy ...,ǁʼama,buy,vtr,K,stem
4759,20691,23314,B,halfkroon,halfkroon,halfkroon,n,A,stem
4760,20692,23315,A,today a halfkroon is fifty cent,dis,that.is,vitr,A,stem
4760,20693,23316,A,today a halfkroon is fifty cent,hierdie,these,pro,A,stem
4760,20694,23317,A,today a halfkroon is fifty cent,vyftig,fifty,quant,A,stem
4760,20695,23318,A,today a halfkroon is fifty cent,sent,cent,n,A,stem
4760,20696,23319,A,today a halfkroon is fifty cent,wat,REL,pro,A,stem
4760,20697,23320,A,today a halfkroon is fifty cent,nou,now,adv,A,stem
4760,20698,23321,A,today a halfkroon is fifty cent,halfkroon,halfkroon,n,A,stem
4760,20699,23322,A,today a halfkroon is fifty cent,is,be,vitr,A,stem
4761,20700,23323,B,(?),halfkroon,halfkroon,n,A,stem
4761,20701,23324,B,(?),ke,ID,part,N,stem
4761,20702,23325,B,(?),ke,ID,part,N,stem
4761,20703,23326,B,(?),"ke,",ID,part,N,stem
4761,20704,23327,B,(?),suiker,sugar,n,A,stem
4761,20705,23328,B,(?),ke,ID,part,N,stem
4761,20706,23329,B,(?),ke,ID,part,N,stem
4762,20707,23330,B,just a halfkroon,[net,only,adv,A,stem
4762,20708,23331,B,just a halfkroon,ʼn],INDEF,art,A,stem
4762,20709,23332,B,just a halfkroon,net,only,adv,A,stem
4762,20710,23333,B,just a halfkroon,ʼn,INDEF,art,A,stem
4762,20711,23334,B,just a halfkroon,halfkroon,halfkroon,n,A,stem
4763,20712,23335,A,halfkroon,halfkroon,halfkroon,n,A,stem
4764,20713,23336,A,then we go and buy ...,a,CONN,part,N,stem
4764,20714,23337,A,then we go and buy ...,sau,1PL.E.?,pro,N,stem
4764,20714,23338,A,then we go and buy ...,sau,UP,nsf,N,suffix
4764,20715,23339,A,then we go and buy ...,ǁʼae,go,vatr,N,stem
4764,20716,23340,A,then we go and buy ...,ǃʼoa,buy,vtr,N,stem
4765,20717,23341,A,yellow sugar,suiker,sugar,n,A,stem
4765,20718,23342,A,yellow sugar,ha,3H.SG,pro,N,stem
4766,20719,23343,A,give me a clot (of the sugar),nyaqnn,share,vtr,N,stem
4766,20720,23344,A,give me a clot (of the sugar),nya,1SG.DAT,pro,N,stem
4766,20721,23345,A,give me a clot (of the sugar),klontsi,lump,n,A,stem
4766,20721,23346,A,give me a clot (of the sugar),klontsi,LOAN.SG,nsf,N,suffix
4767,20722,23347,A,you did not give me a tickey,a,2SG,pro,N,stem
4767,20723,23348,A,you did not give me a tickey,ǁu,NEG,part,N,stem
4768,20724,23349,A,I make sweets,lekkers,sweets,n,A,stem
4769,20725,23350,B,my father ...,[ng,1SG,pro,N,stem
4770,20726,23351,A,"we put (the sugar) into our mouths, we put (it) into our mouths, we put (it) into our mouths, we put (it) into our mouths","kumi,",put.food.into.mouth,vitr,K,stem
4770,20727,23352,A,"we put (the sugar) into our mouths, we put (it) into our mouths, we put (it) into our mouths, we put (it) into our mouths","sau,",1PL.E.?,pro,N,stem
4770,20728,23353,A,"we put (the sugar) into our mouths, we put (it) into our mouths, we put (it) into our mouths, we put (it) into our mouths",kumi,put.food.into.mouth,vitr,K,stem
4771,20729,23354,B,father ...,[a],2SG,pro,N,stem
4771,20730,23355,B,father ...,ainki,father,n,N,stem
4771,20730,23356,B,father ...,ainki,?,nsf,N,suffix
4772,20731,23357,B,Old Tirant,[Ou,old,adj,A,stem
4772,20732,23358,B,Old Tirant,Ou,old,adj,A,stem
4772,20733,23359,B,Old Tirant,Ou],old,adj,A,stem
4772,20734,23360,B,Old Tirant,Ou,old,adj,A,stem
4773,20735,23361,B,he ...,ha,3H.SG,pro,N,stem
4774,20736,23362,B,he takes ...,ha,3H.SG,pro,N,stem
4775,20737,23363,B,? ...,ǁaun,sibling:M.SG,n,N,stem
4776,20738,23364,B,this piece of cloth,a,this,dei,N,stem
4777,20739,23365,B,"look, look at this""","nǀaaʼa,",see.IMP,vatr,N,stem
4777,20739,23366,B,"look, look at this""","nǀaaʼa,",IMP.SG,vsf,N,suffix
4778,20740,23367,B,my brother says,ku,3H.SG,pro,N,stem
4778,20741,23368,B,my brother says,ka,say,vitr,N,stem
4779,20742,23369,B,"""leave it, leave (it), Fytjie","""xuua,",leave,vtr,N,stem
4779,20742,23370,B,"""leave it, leave (it), Fytjie","""xuua,",IMP.SG,vsf,N,suffix
4779,20743,23371,B,"""leave it, leave (it), Fytjie","xuua,",leave,vtr,N,stem
4779,20743,23372,B,"""leave it, leave (it), Fytjie","xuua,",IMP.SG,vsf,N,suffix
4779,20744,23373,B,"""leave it, leave (it), Fytjie",Fytjie,PN,n,A,stem
4780,20745,23374,B,"leave (it)""","xuua""",leave,vtr,N,stem
4780,20745,23375,B,"leave (it)""","xuua""",IMP.SG,vsf,N,suffix
4781,20746,23376,B,"I say ""no",[ng,1SG,pro,N,stem
4781,20747,23377,B,"I say ""no",si],IRR,part,N,stem
4781,20748,23378,B,"I say ""no",ng,1SG,pro,N,stem
4781,20749,23379,B,"I say ""no",ku,QUOT,vtr,N,stem
4781,20750,23380,B,"I say ""no","""hnʼng",no,interj,N,stem
4782,20751,23381,B,I take ...,ng,1SG,pro,N,stem
4782,20752,23382,B,I take ...,ǀaia,take,vtr,N,stem
4782,20752,23383,B,I take ...,ǀaia,?,vsf,N,suffix
4783,20753,23384,B,this cloth,laasi,piece.of.cloth,n,?,stem
4783,20753,23385,B,this cloth,laasi,SGLT,nsf,N,suffix
4784,20754,23386,B,I make for me ...,ng,1SG,pro,N,stem
4784,20755,23387,B,I make for me ...,kxʼuua,make,vtr,N,stem
4784,20755,23388,B,I make for me ...,kxʼuua,?,vsf,N,suffix
4784,20756,23389,B,I make for me ...,na,1SG.DAT,pro,N,stem
4784,20757,23390,B,I make for me ...,[na,1SG.DAT,pro,N,stem
4784,20758,23391,B,I make for me ...,na],1SG.DAT,pro,N,stem
4785,20759,23392,A,a skirt,ǃoba,skirt,n,K,stem
4786,20760,23393,B,"a skirt for me""",na,1SG.DAT,pro,N,stem
4786,20761,23394,B,"a skirt for me""","ǃoba""",skirt,n,K,stem
4787,20762,23395,B,[...],[ng,1SG,pro,N,stem
4787,20763,23396,B,[...],si],IRR,part,N,stem
4788,20764,23397,B,I take ...,ng,1SG,pro,N,stem
4788,20765,23398,B,I take ...,ǀai,take,vtr,N,stem
4789,20766,23399,B,?for ...,[nǀa,and,part,N,stem
4789,20767,23400,B,?for ...,nǀa],and,part,N,stem
4789,20768,23401,B,?for ...,nǀa,and,part,N,stem
4790,20769,23402,A,?for,nǀa,COM,part,N,stem
4791,20770,23403,A,sixpence,sikspens,sixpence,n,A,stem
4792,20771,23404,B,a halfkroon,[half,half,adj,A,stem
4793,20772,23405,B,I bought for me ...,ǁʼama,buy,vtr,K,stem
4793,20773,23406,B,I bought for me ...,na,1SG.DAT,pro,N,stem
4794,20774,23407,B,for me this piece of cloth,[na],1SG.DAT,pro,N,stem
4794,20775,23408,B,for me this piece of cloth,na,1SG.DAT,pro,N,stem
4794,20776,23409,B,for me this piece of cloth,laasi,piece.of.cloth,n,?,stem
4795,20777,23410,B,?,tyuu,who,n,N,stem
4795,20778,23411,B,?,xae,TQ,part,N,stem
4796,20779,23412,B,"but, but, but ...","maar,",but,part,A,stem
4796,20780,23413,B,"but, but, but ...","maar,",but,part,A,stem
4796,20781,23414,B,"but, but, but ...",maar,but,part,A,stem
4797,20782,23415,B,just leave (it here),xuua,leave,vtr,N,stem
4797,20782,23416,B,just leave (it here),xuua,IMP.SG,vsf,N,suffix
4798,20783,23417,A,yes,ja,yes,interj,A,stem
4799,20784,23418,B,"just leave (it here), you can ...",xuua,leave,vtr,N,stem
4799,20784,23419,B,"just leave (it here), you can ...",xuua,IMP.SG,vsf,N,suffix
4799,20785,23420,B,"just leave (it here), you can ...","maar,",just,adv,A,stem
4799,20786,23421,B,"just leave (it here), you can ...",a,2SG,pro,N,stem
4799,20787,23422,B,"just leave (it here), you can ...",si,IRR,part,N,stem
4800,20788,23423,B,your mother ...,a,2SG,pro,N,stem
4800,20789,23424,B,your mother ...,xainki,mother,n,N,stem
4800,20789,23425,B,your mother ...,xainki,?,nsf,N,suffix
4801,20790,23426,B,takes a needle,ǀaia,fetch,vtr,N,stem
4801,20790,23427,B,takes a needle,ǀaia,?,vsf,N,suffix
4801,20791,23428,B,takes a needle,naaldsi,needle,n,A,stem
4801,20791,23429,B,takes a needle,naaldsi,LOAN.SG,nsf,N,suffix
4801,20792,23430,B,takes a needle,a,this,dei,N,stem
4802,20793,23431,B,she makes you...,ha,3H.SG,pro,N,stem
4802,20794,23432,B,she makes you...,kxʼuua,make,vtr,N,stem
4802,20794,23433,B,she makes you...,kxʼuua,?,vsf,N,suffix
4802,20795,23434,B,she makes you...,a,2SG.DAT,pro,N,stem
4803,20796,23435,A,she sews a skirt for you,ha,3H.SG,pro,N,stem
4803,20797,23436,A,she sews a skirt for you,ǁqainya,sew,vtr,N,stem
4803,20797,23437,A,she sews a skirt for you,ǁqainya,BEN,vsf,N,suffix
4803,20798,23438,A,she sews a skirt for you,a,2SG.DAT,pro,N,stem
4803,20799,23439,A,she sews a skirt for you,ǃobasi,skirt,n,K,stem
4803,20799,23440,A,she sews a skirt for you,ǃobasi,LOAN.SG,nsf,N,suffix
4804,20800,23441,A,(she) makes for you ...,kxʼuua,make,vtr,N,stem
4804,20800,23442,A,(she) makes for you ...,kxʼuua,BEN,vsf,N,suffix
4804,20801,23443,A,(she) makes for you ...,a,2SG.DAT,pro,N,stem
4805,20802,23444,A,a skirt,ǃobasi,skirt,n,K,stem
4805,20802,23445,A,a skirt,ǃobasi,LOAN.SG,nsf,N,suffix
4806,20803,23446,B,yes,[a],?,?,N,stem
4806,20804,23447,B,yes,ja,yes,interj,A,stem
4807,20805,23448,B,but now ...,[maar],but,part,A,stem
4807,20806,23449,B,but now ...,maar,but,part,A,stem
4807,20807,23450,B,but now ...,nou,now,adv,A,stem
4808,20808,23451,B,take ...,ǀaia,take,vtr,N,stem
4808,20808,23452,B,take ...,ǀaia,IMP.SG,vsf,N,suffix
4809,20809,23453,A,"take the ten shilling, you must not get (again) ...",ǀaia,take,vtr,N,stem
4809,20809,23454,A,"take the ten shilling, you must not get (again) ...",ǀaia,IMP.SG,vsf,N,suffix
4809,20810,23455,A,"take the ten shilling, you must not get (again) ...",ng,OBL,part,N,stem
4809,20811,23456,A,"take the ten shilling, you must not get (again) ...",tien,ten,quant,A,stem
4810,20812,23457,A,cloth,ǃxai,cloth,n,K,stem
4811,20813,23458,B,take the five rand and go and buy (my things)!,ǀaia,take,vtr,N,stem
4811,20813,23459,B,take the five rand and go and buy (my things)!,ǀaia,IMP.SG,vsf,N,suffix
4811,20814,23460,B,take the five rand and go and buy (my things)!,vyf,five,quant,A,stem
4811,20815,23461,B,take the five rand and go and buy (my things)!,ǁʼaa,go,vatr,N,stem
4811,20816,23462,B,take the five rand and go and buy (my things)!,ǁʼama,buy,vtr,K,stem
4812,20817,23463,B,you must not get,a,2SG,pro,N,stem
4812,20818,23464,B,you must not get,ǁu,NEG,part,N,stem
4812,20819,23465,B,you must not get,si,IRR,part,N,stem
4812,20820,23466,B,you must not get,hoo,get,vtr,K,stem
4813,20821,23467,A,"you will not get??, no",a,2SG,pro,N,stem
4813,20822,23468,A,"you will not get??, no",ǁala,IRR.NEG,part,N,stem
4813,20823,23469,A,"you will not get??, no","moo,",get,vtr,K,stem
4813,20824,23470,A,"you will not get??, no",haʼa,no,interj,N,stem
4814,20825,23471,B,"?you will not get""",a,2SG,pro,N,stem
4814,20826,23472,B,"?you will not get""",ǁu,NEG,part,N,stem
4814,20827,23473,B,"?you will not get""",si,IRR,part,N,stem
4814,20828,23474,B,"?you will not get""","hoo""",get,vtr,K,stem
4815,20829,23475,B,we take the money,[a,CONN,part,N,stem
4815,20830,23476,B,we take the money,si],1PL.E,pro,N,stem
4815,20831,23477,B,we take the money,a,CONN,part,N,stem
4815,20832,23478,B,we take the money,si,1PL.E,pro,N,stem
4815,20833,23479,B,we take the money,ǀai,take,vtr,N,stem
4815,20834,23480,B,we take the money,mari,money,n,K,stem
4816,20835,23481,A,"take, go and buy ? for me",ǀaia,take,vtr,N,stem
4816,20835,23482,A,"take, go and buy ? for me",ǀaia,IMP.SG,vsf,N,suffix
4816,20836,23483,A,"take, go and buy ? for me",ǁʼae,go,vatr,N,stem
4816,20837,23484,A,"take, go and buy ? for me",ǃʼoa,buy,vtr,N,stem
4816,20838,23485,A,"take, go and buy ? for me",nya,1SG.DAT,pro,N,stem
4817,20839,23486,A,the ? costs a tickey,tikie,tickey,n,A,stem
4818,20840,23487,A,,tolesi,bobbin,n,A,stem
4818,20840,23488,A,,tolesi,LOAN.SG,nsf,N,suffix
4819,20841,23489,B,yes,ja,yes,interj,A,stem
4820,20842,23490,A,a tickey,tikie,tickey,n,A,stem
4821,20843,23491,B,yes,ja,yes,interj,A,stem
4822,20844,23492,B,you go,a,2SG,pro,N,stem
4822,20845,23493,B,you go,ǁʼaa,go,vatr,N,stem
4823,20846,23494,A,,"marisi,",money,n,K,stem
4823,20846,23495,A,,"marisi,",SGLT,nsf,N,suffix
4823,20847,23496,A,,ha,3H.SG,pro,N,stem
4823,20848,23497,A,,kua,3H.SG:?,pro,N,stem
4823,20849,23498,A,,ǁʼng,go.and,vitr,N,stem
4823,20850,23499,A,,ǃʼoa,count,vtr,K,stem
4824,20851,23500,B,buy,ǁʼama,buy,vtr,K,stem
4825,20852,23501,B,"he goes and buys, he comes ...",a,2SG,pro,N,stem
4825,20853,23502,B,"he goes and buys, he comes ...",ǁʼae,go,vatr,N,stem
4825,20854,23503,B,"he goes and buys, he comes ...","ǁʼama,",buy,vtr,K,stem
4825,20855,23504,B,"he goes and buys, he comes ...",[a,2SG,pro,N,stem
4825,20856,23505,B,"he goes and buys, he comes ...",ke],?,part,N,stem
4825,20857,23506,B,"he goes and buys, he comes ...",a,2SG,pro,N,stem
4825,20858,23507,B,"he goes and buys, he comes ...",see,come,vatr,N,stem
4826,20859,23508,B,you come and you ...,[a,2SG,pro,N,stem
4826,20860,23509,B,you come and you ...,a,2SG,pro,N,stem
4826,20861,23510,B,you come and you ...,saa],come,vatr,N,stem
4826,20862,23511,B,you come and you ...,a,2SG,pro,N,stem
4826,20863,23512,B,you come and you ...,see,come,vatr,N,stem
4826,20864,23513,B,you come and you ...,a,2SG,pro,N,stem
4827,20865,23514,B,give (it) to your mother,aana,give,vtr,N,stem
4827,20865,23515,B,give (it) to your mother,aana,?,vsf,N,suffix
4827,20866,23516,B,give (it) to your mother,a,2SG,pro,N,stem
4827,20867,23517,B,give (it) to your mother,xainki,mother,n,N,stem
4827,20867,23518,B,give (it) to your mother,xainki,?,nsf,N,suffix
4828,20868,23519,A,yes,ja,yes,interj,A,stem
4829,20869,23520,B,your mother takes (it),a,2SG,pro,N,stem
4829,20870,23521,B,your mother takes (it),xainki,mother,n,N,stem
4829,20870,23522,B,your mother takes (it),xainki,?,nsf,N,suffix
4829,20871,23523,B,your mother takes (it),ǀai,take,vtr,N,stem
4830,20872,23524,B,you go ...,a,2SG,pro,N,stem
4830,20873,23525,B,you go ...,ǁʼaa,go,vatr,N,stem
4831,20874,23526,A,she makes you a skirt,ha,3H.SG,pro,N,stem
4831,20875,23527,A,she makes you a skirt,kxʼuua,make,vtr,N,stem
4831,20875,23528,A,she makes you a skirt,kxʼuua,BEN,vsf,N,suffix
4831,20876,23529,A,she makes you a skirt,a,2SG.DAT,pro,N,stem
4831,20877,23530,A,she makes you a skirt,ǃoba,skirt,n,K,stem
4832,20878,23531,A,with the ?,nǀa,COM,part,N,stem
4833,20879,23532,A,we have finished to talk now,ons,1PL,pro,A,stem
4833,20880,23533,A,we have finished to talk now,het,have,vtr,A,stem
4833,20881,23534,A,we have finished to talk now,mos,indeed,adv,A,stem
4833,20882,23535,A,we have finished to talk now,klaar,finished,adv,A,stem
4833,20883,23536,A,we have finished to talk now,gepraat,PTCP-,vpf-,A-,prefix
4833,20883,23537,A,we have finished to talk now,gepraat,speak,vitr,A,stem
4834,20884,23538,B,I don' know ...,ek,1SG.SBJ,pro,A,stem
4834,20885,23539,B,I don' know ...,weet,know,vtr,A,stem
4834,20886,23540,B,I don' know ...,nie,NEG,part,A,stem
4835,20887,23541,B,what we can now talk about again,waarvan,where,adv,A,stem
4835,20888,23542,B,what we can now talk about again,nou,now,adv,A,stem
4835,20889,23543,B,what we can now talk about again,weer,again,adv,A,stem
4835,20890,23544,B,what we can now talk about again,praat,speak,vitr,A,stem
4836,20891,23545,A,"no, look, we grew up with maize, do you know maize?","nee,",no,interj,A,stem
4836,20892,23546,A,"no, look, we grew up with maize, do you know maize?","kyk,",look,vtr,A,stem
